species	phylum	habitat	mating_system	range_cat	sexual_system	abbrv	neut_model_conf	genome_species	self_est	maplen_data_source	diversity_data_source	site_type	hcn	num_markers	parpath	pred_pi	impact_of_sel	log10_size	log10_range	num_chr	totalMb_covered	ave_rec	assembly_size	selfing	map_length	genome_size	fecundity	propagule	bodymass_g	diversity	size	log10_diversity	social	species_orig	is_terrestrial	n_occ	range	id	kingdom	superphylum	subphylum	class	order	family	genus	clean_name	redlist_cat	log10_body_mass	log10_body_mass_pred	log10_popsize	log10_density	log10_density_pred	pred_log10_body_mass	pred_log10_density	pred_log10_N	RS	log10_RS	log10_map_length	species_lower
Haplochromis chilotes	Chordata	NA	NA	NA	NA	NA	NA	NA	NA	Stapley et al.	NA	NA	22	867	FALSE	NA	NA	-0.8297382846050426	4.647095016877936	NA	NA	NA	NA	NA	12.2568	1.0758	NA	NA	NA	NA	0.148	NA	FALSE	Haplochromis chilotes	TRUE	92	44370.570922095474	648514	Animalia	NA	Vertebrata	Teleostei	Perciformes	Cichlidae	Haplochromis	Haplochromis chilotes	LC	1.845119887869801	1.8480487609207867	7.189073374843116	2.541978357965181	2.5449163045207395	1.8449316382381036	2.542254003027955	7.18934901990589	299801.1548790235	5.476833301482978	1.088377099567146	haplochromis chilotes
Haplochromis sauvagei	Chordata	NA	NA	NA	NA	NA	NA	NA	NA	Stapley et al.	NA	NA	22	1687	FALSE	NA	NA	-0.978810700930062	4.75573870870209	NA	NA	NA	NA	NA	11.3063	1.0758	NA	NA	NA	NA	0.105	NA	FALSE	Haplochromis sauvagei	TRUE	267	56982.133871455866	648644	Animalia	NA	Vertebrata	Teleostei	Perciformes	Cichlidae	Haplochromis	Haplochromis sauvagei	VU	1.3684559916451091	1.36769648853963	7.658239615145702	2.9025009064436125	2.9077138439951478	1.3678753810158693	2.903084918638337	7.6588236273404275	542686.9892519607	5.734549409632152	1.053320504794366	haplochromis sauvagei
Heliconius cydno	Arthropoda	Terrestrial	Obligatory outcrossing	Broad endemic	NA	NA	NA	NA	NA	NA	Leffler et al.	NA	NA	NA	FALSE	NA	NA	-1.3925449767853315	5.960422160165637	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.024249999999999997	0.0405	-1.6152882570617175	FALSE	Heliconius cydno	TRUE	1543	912897.7993618869	777590	Animalia	Ecdysozoa	Hexapoda	Insecta	Lepidoptera	Nymphalidae	Heliconius	Heliconius cydno	NA	0.045527197756796645	0.05862715618142887	9.863514183338777	3.9030920231731407	3.89051238327729	0.043857631858741364	3.904531874799333	9.864954034964969	22540686.40399721	7.3529671369509675	NA	heliconius cydno
Heliconius hecale	Arthropoda	Terrestrial	Obligatory outcrossing	Broad endemic	NA	NA	NA	NA	NA	NA	Leffler et al.	NA	NA	NA	FALSE	NA	NA	-1.744727494896694	6.763214150836733	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02106	0.018	-1.6765416331505323	FALSE	Heliconius hecale	TRUE	1161	5797144.834759731	777590	Animalia	Ecdysozoa	Hexapoda	Insecta	Lepidoptera	Nymphalidae	Heliconius	Heliconius hecale	NA	-1.0805878502422641	-1.078013612570091	11.518038118048604	4.754823967211872	4.75466735965872	-1.0831843661927154	4.756992333983323	11.520206484820056	322063601.9310962	8.507941645733426	NA	heliconius hecale
Heliconius melpomene	Arthropoda	Terrestrial	Obligatory outcrossing	Broad endemic	gonochorous	hmel	low	NA	NA	Stapley et al.	Leffler et al.	NA	21	919	FALSE	0.0223290821457228	0.17085210790504302	-1.5451551399914898	6.736174017477105	NA	NA	NA	NA	NA	13.6423	0.2934	NA	NA	NA	0.0192370556967706	0.028499999999999998	-1.715861397604603	FALSE	Heliconius melpomene	TRUE	2437	5447208.733533819	777590	Animalia	Ecdysozoa	Hexapoda	Insecta	Lepidoptera	Nymphalidae	Heliconius	Heliconius melpomene	NA	-0.44244875910119036	-0.4476737583971198	11.008344414229674	4.2721703967525695	4.272241428485383	-0.444519997403483	4.273925933597359	11.010099951074464	191130131.00118667	8.281329157468596	1.1348875956211675	heliconius melpomene
Heliconius pachinus	Arthropoda	Terrestrial	Obligatory outcrossing	Narrow endemic	NA	NA	NA	NA	NA	NA	Leffler et al.	NA	NA	NA	FALSE	NA	NA	-1.4259687322722812	4.482520389902072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01881	0.0375	-1.725611204449621	FALSE	Heliconius pachinus	TRUE	122	30375.286990051634	777590	Animalia	Ecdysozoa	Hexapoda	Insecta	Lepidoptera	Nymphalidae	Heliconius	Heliconius pachinus	NA	-0.06134634672332281	-0.06182239656781059	8.466445727547038	3.9839253376449655	3.9650686146634406	-0.06310388448342863	3.9854343287395624	8.467954718641634	810007.6530680436	5.908489122174353	NA	heliconius pachinus
Hippocampus guttulatus	Chordata	NA	NA	NA	NA	NA	NA	NA	NA	NA	Romiguier et al.	NA	NA	NA	FALSE	NA	NA	-0.8761483590329142	6.710835843075963	NA	NA	NA	NA	NA	NA	NA	2.47	0.012	4.76	0.00162526	0.133	-2.789077153126379	FALSE	Hippocampus guttulatus	FALSE	972	5138493.873624848	645018	Animalia	NA	Vertebrata	Teleostei	Gasterosteiformes	Syngnathidae	Hippocampus	Hippocampus guttulatus	DD	1.6967221665057421	1.7020481200168578	9.365054135968675	2.6542182928927116	2.6565833189948056	1.6964117648116614	2.6545899405688314	9.365425783644794	38635292.28289359	7.586984202108877	NA	hippocampus guttulatus
Hippocampus hippocampus	Chordata	NA	NA	NA	NA	NA	NA	NA	NA	NA	Romiguier et al.	NA	NA	NA	FALSE	NA	NA	-1	6.6734630867477724	NA	NA	NA	NA	NA	NA	NA	2.47	0.012	1.85	0.00402748	0.1	-2.3949666075595712	FALSE	Hippocampus hippocampus	FALSE	929	4714797.957817353	166497	Animalia	NA	Vertebrata	Teleostei	Gasterosteiformes	Syngnathidae	Hippocampus	Hippocampus hippocampus	DD	1.3007025191923267	1.3051643853779868	9.627209020873167	2.9537459341253944	2.952156659735233	1.3000661379871126	2.9543737779258805	9.627836864673654	47147979.57817353	7.6734630867477724	NA	hippocampus hippocampus
Hippocampus kuda	Chordata	NA	NA	NA	NA	NA	NA	NA	NA	NA	Romiguier et al.	NA	NA	NA	FALSE	NA	NA	-0.9208187539523752	6.832641400393624	NA	NA	NA	NA	NA	NA	NA	2.47	0.006999999999999999	3.41	0.00118422	0.12	-2.9265676084995085	FALSE	Hippocampus kuda	FALSE	922	6802074.752833373	166495	Animalia	NA	Vertebrata	Teleostei	Gasterosteiformes	Syngnathidae	Hippocampus	Hippocampus kuda	VU	1.5538871269114163	1.55220372716676	9.594892319408055	2.7622509190144307	2.760376732636932	1.5534591520194008	2.762714970650344	9.595356371043968	56683956.27361144	7.753460154345999	NA	hippocampus kuda
Hippoglossus hippoglossus	Chordata	NA	NA	NA	gonochorous	NA	NA	NA	NA	Stapley et al.	NA	NA	24	5703	FALSE	NA	NA	0.3010299956639812	7.268778329498105	NA	NA	NA	NA	NA	15.14	0.71394	NA	NA	NA	NA	2	NA	FALSE	Hippoglossus hippoglossus	FALSE	8861	18568564.454316374	172933	Animalia	NA	Vertebrata	Teleostei	Pleuronectiformes	Pleuronectidae	Hippoglossus	Hippoglossus hippoglossus	EN	5.460788215303127	5.45954148715826	7.0760625556372245	-0.1927157738608813	-0.1983172041867886	5.463576165973092	-0.19477920520193281	7.073999124296172	9284282.227158187	6.967748333834124	1.180125875164054	hippoglossus hippoglossus
Homo sapiens	Chordata	Terrestrial	Obligatory outcrossing	Cosmopolitan	NA	hsap	low	Homo sapiens	NA	Corbett-Detig et al.	Leffler et al.	NA	NA	NA	FALSE	0.0011497159762656902	0.0976399987461233	0.21457365403258963	8.412563824993292	22	276215	1.19071999919365	3101788170	0	31.799563005	3.5	0.0016	0.934	62000	0.0010828955215590216	1.6389799999999999	-2.965413442358244	FALSE	Homo sapiens	TRUE	30000	258561480	180092	Animalia	NA	Vertebrata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	NA	5.184341253005948	5.197094202614488	8.428937441278963	0.016373616285670897	0.005531996460392433	5.18690164919412	0.014489026173365893	8.427052851166657	157757556.52906078	8.197990170960702	1.5024211518768498	homo sapiens
Hoolock leuconedys	Chordata	Terrestrial	Obligatory outcrossing	Narrow endemic	NA	NA	NA	NA	NA	NA	Leffler et al.	NA	NA	NA	FALSE	NA	NA	-0.12493873660829995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0021	0.75	-2.677780705266081	FALSE	Hoolock leuconedys	TRUE	11	-Inf	944282	Animalia	NA	Vertebrata	Mammalia	Primates	Hylobatidae	Hoolock	Hoolock leuconedys	VU	NA	NA	NA	NA	NA	4.100406143502551	0.836281345611749	NA	-Inf	NA	NA	hoolock leuconedys
Hyla aborea	Chordata	NA	NA	NA	gonochorous	NA	NA	NA	NA	Stapley et al.	NA	NA	12	1534	FALSE	NA	NA	-1.3776823391661557	NA	NA	NA	NA	NA	NA	17.70722	4.64969	NA	NA	NA	NA	0.04191	NA	FALSE	Hyla aborea	NA	NA	NA	173498	Animalia	NA	Vertebrata	Amphibia	Anura	Hylidae	Hyla	Hyla aborea	NA	NA	NA	NA	NA	NA	0.0914205174001923	3.8685567475912257	NA	NA	NA	1.2481503831308047	hyla aborea
Hylobates agilis/lar/moloch/pileatus	Chordata	Terrestrial	Obligatory outcrossing	Broad endemic	NA	NA	NA	NA	NA	NA	Leffler et al.	NA	NA	NA	FALSE	NA	NA	-0.26962153141235706	5.832169289573887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0025525	0.5375	-2.593034249241052	FALSE	Hylobates agilis/lar/moloch/pileatus	TRUE	418.5	679468.4402798942	573069	Animalia	NA	Vertebrata	Mammalia	Primates	Hylobatidae	Hylobates	Hylobates agilis	NA	3.6361114106438244	3.637482683156002	7.01953943574073	1.187370146166843	1.1863524289909742	3.6373973973158034	1.1864871490005755	7.018656438574463	1264127.3307532915	6.101790820986245	NA	hylobates agilis
Hypophthalmichthys molitrix	Chordata	NA	NA	NA	gonochorous	NA	NA	NA	NA	Stapley et al.	NA	NA	24	703	FALSE	NA	NA	-0.744727494896694	6.838930986309476	NA	NA	NA	NA	NA	15.610999999999999	0.978	NA	NA	NA	NA	0.18	NA	FALSE	Hypophthalmichthys molitrix	TRUE	5563	6901301.266201084	163691	Animalia	NA	Vertebrata	Teleostei	Cypriniformes	Cyprinidae	Hypophthalmichthys	Hypophthalmichthys molitrix	NT	2.1169446509109466	2.1129358706687174	9.17531593330454	2.3363849469950653	2.3484746727833388	2.116980151045129	2.3364847410583485	9.175415727367824	38340562.59000602	7.58365848120617	1.1934307237268453	hypophthalmichthys molitrix
Hyriopsis cumingii	Mollusca	NA	NA	NA	NA	NA	NA	NA	NA	Stapley et al.	NA	NA	19	4983	FALSE	NA	NA	-0.8538719643217619	5.798904230807412	NA	NA	NA	NA	NA	27.13	3	NA	NA	NA	NA	0.14	NA	FALSE	Hyriopsis cumingii	TRUE	40	629367.3815261108	984092	Animalia	Lophozoa	NA	Bivalvia	Unionoida	Unionidae	Hyriopsis	Hyriopsis cumingii	LC	1.767951662603169	1.7709055198665233	8.399248421500921	2.6003441906935096	2.6150321839508046	1.7676998927382757	2.6006697580274936	8.399573988834906	4495481.296615077	6.6527761951291735	1.433449793761596	hyriopsis cumingii
Ictalurus punctatus	Chordata	NA	NA	NA	gonochorous	NA	NA	NA	NA	Stapley et al.	NA	NA	29	26238	FALSE	NA	NA	-0.24412514432750865	7.044047772769778	NA	NA	NA	NA	NA	32.4	0.993648	NA	NA	NA	NA	0.57	NA	FALSE	Ictalurus punctatus	TRUE	22599	11067455.202493712	163998	Animalia	NA	Vertebrata	Teleostei	Siluriformes	Ictaluridae	Ictalurus	Ictalurus punctatus	LC	3.7176369370096105	3.7185634056882253	8.169756461536071	1.1257086887662937	1.1250011586055129	3.7189900305824963	1.1247729504695454	8.168820723239323	19416588.074550375	7.288172917097286	1.510545010206612	ictalurus punctatus
Ixodes ricinus	Arthropoda	Terrestrial	Obligatory outcrossing	Broad endemic	NA	NA	NA	NA	NA	NA	Leffler et al.	NA	NA	NA	FALSE	NA	NA	-1.958607314841775	6.715457151354533	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0087	0.011	-2.0604807473813813	FALSE	Ixodes ricinus	TRUE	4355	5193464.308828457	1117549	Animalia	Ecdysozoa	Chelicerata	Euchelicerata	Ixodida	Ixodidae	Ixodes	Ixodes ricinus	NA	-1.7644755258574576	-1.7651188879602802	11.987536420758534	5.272079269404001	5.274649160571589	-1.7676349769341835	5.2746900621338195	11.990147213488353	472133118.9844052	8.674064466196308	NA	ixodes ricinus
Ixodes scapularis	Arthropoda	NA	NA	NA	gonochorous	NA	NA	NA	NA	Stapley et al.	NA	NA	15	127	FALSE	NA	NA	-2.5228787452803374	6.715615915164957	NA	NA	NA	NA	NA	6.16	1.76538	NA	NA	NA	NA	0.003	NA	FALSE	Ixodes scapularis	TRUE	1524	5195363.216014755	1117557	Animalia	Ecdysozoa	Chelicerata	Euchelicerata	Ixodida	Ixodidae	Ixodes	Ixodes scapularis	NA	-3.568751764156974	-3.5683394389269005	13.352351229935131	6.636735314770174	6.636068385019646	-3.5733963867147125	6.640513343980995	13.356129259145952	1731787738.6715848	9.238494660445294	0.7895807121644255	ixodes scapularis
Kryptolebias marmoratus	Chordata	NA	NA	NA	NA	NA	NA	NA	NA	Stapley et al.	NA	NA	24	9904	FALSE	NA	NA	-1.6197887582883939	6.498854236147375	NA	NA	NA	NA	NA	12.48	0.680367	NA	NA	NA	NA	0.024	NA	FALSE	Kryptolebias marmoratus	FALSE	182	3153945.8752666186	NA	Animalia	NA	NA	Teleostei	Cyprinodontiformes	Rivulidae	Kryptolebias	Kryptolebias marmoratus	LC	-0.6810921792842041	-0.6736485078698273	10.951521487609144	4.45266725146177	4.455142132981598	-0.6833598544703081	4.4545771733724795	10.953431409519855	131414411.46944244	8.118642994435769	1.0962145853464051	kryptolebias marmoratus
Labeo rohita	Chordata	NA	NA	NA	NA	NA	NA	NA	NA	Stapley et al.	NA	NA	25	3193	FALSE	NA	NA	-0.3010299956639812	6.609381584494324	NA	NA	NA	NA	NA	13.738	1.95	NA	NA	NA	NA	0.5	NA	FALSE	Labeo rohita	TRUE	306	4068005.997112703	163681	Animalia	NA	Vertebrata	Teleostei	Cypriniformes	Cyprinidae	Labeo	Labeo rohita	LC	3.5356818253879476	3.533757605505828	7.8727111861723795	1.2633296016780555	1.2752205490323305	3.5368851444768223	1.2625115752037441	7.871893159698068	8136011.994225406	6.910411580158305	1.137923512040415	labeo rohita
Larimichthys crocea	Chordata	NA	NA	NA	NA	NA	NA	NA	NA	Stapley et al.	NA	NA	24	10150	FALSE	NA	NA	-0.2218487496163564	6.106193005911671	NA	NA	NA	NA	NA	54.513000000000005	0.678938	NA	NA	NA	NA	0.6	NA	FALSE	Larimichthys crocea	FALSE	268	1277006.200286838	646547	Animalia	NA	Vertebrata	Teleostei	Perciformes	Sciaenidae	Larimichthys	Larimichthys crocea	CR	3.788866433107037	3.7901584235085433	7.178027592478763	1.071834586567092	1.0655217135234754	3.7902781585091105	1.070852767928208	7.177045773839879	2128343.66714473	6.3280417555280275	1.7365000831026267	larimichthys crocea
Lates calcarifer	Chordata	NA	NA	NA	hermaphrodite	NA	NA	NA	NA	Stapley et al.	NA	NA	24	8274	FALSE	NA	NA	0.17609125905568124	6.6423001613422725	NA	NA	NA	NA	NA	14.129000000000001	0.6846	NA	NA	NA	NA	1.5	NA	FALSE	Lates calcarifer	TRUE	17310	4388338.917290173	167669	Animalia	NA	Vertebrata	Teleostei	Perciformes	Centropomidae	Lates	Lates calcarifer	LC	5.061292544345068	5.063222690719731	6.751741103231494	0.1094409418892214	0.11530537151935798	5.0637516542506855	0.10763595540891036	6.749936116751183	2925559.278193448	6.466208902286591	1.150111425128782	lates calcarifer
Lepisosteus oculatus	Chordata	NA	NA	NA	NA	locu	low	Lepisosteus oculatus	NA	Corbett-Detig et al.	Corbett-Detig et al.	NA	NA	NA	FALSE	0.00620792829600042	0.00385139096496712	-0.3372421683184259	6.330331145485313	29	2820	3.33036154499458	945861706	0	29.23736	1.4	NA	NA	NA	0.00618401913705004	0.46	-2.2087291751210425	FALSE	Lepisosteus oculatus	NA	NA	2139592.88727786	161095	Animalia	NA	Vertebrata	Holostei	Lepisosteiformes	Lepisosteidae	Lepisosteus	Lepisosteus oculatus	LC	3.419892226387989	3.4180288953633124	7.6812376785177054	1.3509065330323926	1.3474274403095003	3.4210002344559776	1.350163414070138	7.680494559555451	4651288.885386652	6.6675733138037385	1.465938155249085	lepisosteus oculatus
Lepomis macrochirus	Chordata	NA	NA	NA	NA	NA	NA	NA	NA	Stapley et al.	NA	NA	24	219	FALSE	NA	NA	-0.7189666327522725	7.028508393172319	NA	NA	NA	NA	NA	15.7675	0.98778	NA	NA	NA	NA	0.191	NA	FALSE	Lepomis macrochirus	TRUE	30000	10678454.295134747	168141	Animalia	NA	Vertebrata	Teleostei	Perciformes	Centrarchidae	Lepomis	Lepomis macrochirus	LC	2.199315844875462	2.199736891537053	9.30259226596289	2.27408387279057	2.2868041697483843	2.1994191480131624	2.2741303786374827	9.302638771809802	55908137.67086255	7.747475025924591	1.1977628396653575	lepomis macrochirus
Leptinotarsa decemlineata	Arthropoda	NA	NA	NA	gonochorous	NA	NA	NA	NA	Stapley et al.	NA	NA	18	182	FALSE	NA	NA	-2	7.211440926716821	NA	NA	NA	NA	NA	10.32	0.44988	NA	NA	NA	NA	0.01	NA	FALSE	Leptinotarsa decemlineata	TRUE	6094	16271999.667967262	720110	Animalia	Ecdysozoa	Hexapoda	Insecta	Coleoptera	Chrysomelidae	Leptinotarsa	Leptinotarsa decemlineata	NA	-1.896829981960884	-1.9000950013143136	12.583625881059023	5.372184954342202	5.36664580871493	-1.900098379250732	5.374881370850855	12.586322297567676	1627199966.7967262	9.211440926716822	1.0136796972911926	leptinotarsa decemlineata
Leptogorgia sarmentosa	Cnidaria	NA	NA	NA	NA	NA	NA	NA	NA	NA	Romiguier et al.	NA	NA	NA	FALSE	NA	NA	-0.3979400086720376	6.110167525799937	NA	NA	NA	NA	NA	NA	NA	NA	1.8999999999999998e-4	NA	0.0207234	0.4	-1.6835389902346227	FALSE	Leptogorgia sarmentosa	FALSE	564	1288746.580035695	52238	Animalia	NA	Anthozoa	Anthozoa	Alcyonacea	Gorgoniidae	Leptogorgia	Leptogorgia sarmentosa	NA	3.225808909107507	3.216899858296281	7.607868084386394	1.4977005585864576	1.4921129749883524	3.226757159483382	1.4970829975202031	7.60725052332014	3221866.4500892377	6.508107534471974	NA	leptogorgia sarmentosa
Lepus granatensis	Chordata	NA	NA	NA	NA	NA	NA	NA	NA	NA	Romiguier et al.	NA	NA	NA	FALSE	NA	NA	-0.3381873144627388	5.7618138318733365	NA	NA	NA	NA	NA	NA	NA	0.0198	0.316	2440	0.00397721	0.45899999999999996	-2.400421477298307	FALSE	Lepus granatensis	TRUE	12271	577848.289263079	625345	Animalia	NA	Vertebrata	Mammalia	Lagomorpha	Leporidae	Lepus	Lepus granatensis	LC	3.416870090873209	3.4081090880573837	7.115006143220943	1.3531923113476065	1.3545941711115703	3.4179756113013435	1.3524511474888712	7.114264979362208	1258928.7347779498	6.1000011463360755	NA	lepus granatensis
Limenitis arthemis	Arthropoda	Terrestrial	Obligatory outcrossing	Broad endemic	NA	NA	NA	NA	NA	NA	Leffler et al.	NA	NA	NA	FALSE	NA	NA	-1.1023729087095586	7.172702683172935	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.014280000000000001	0.079	-1.8452717925598443	FALSE	Limenitis arthemis	TRUE	12351	14883418.140798511	188603	Animalia	Ecdysozoa	Hexapoda	Insecta	Lepidoptera	Nymphalidae	Limenitis	Limenitis arthemis	NA	0.9733618163559224	0.9716979585973653	10.37403125433462	3.201328571161684	3.191270621548932	0.9724559880083539	3.2021681807671825	10.374870863940117	188397697.98479128	8.275075591882494	NA	limenitis arthemis
Lineus longissimus	Nemertea	NA	NA	NA	NA	NA	NA	NA	NA	NA	Romiguier et al.	NA	NA	NA	FALSE	NA	NA	-2.1249387366083	6.3363930828643005	NA	NA	NA	NA	NA	NA	NA	NA	2e-4	NA	0.0177877	0.0075	-1.7498802037926589	FALSE	Lineus longissimus	FALSE	945	2169666.996602497	204277	Animalia	Lophozoa	NA	Anopla	Heteronemertea	Lineidae	Lineus	Lineus longissimus	NA	-2.2963256529189433	-2.29040154862131	12.010734752956605	5.674341670092304	5.673100119306295	-2.2999228909731384	5.677296531461699	12.013689614326	289288932.88033295	8.461331819472601	NA	lineus longissimus
Lineus ruber	Nemertea	NA	NA	NA	NA	NA	NA	NA	NA	NA	Romiguier et al.	NA	NA	NA	FALSE	NA	NA	-1.3010299956639813	7.6468950922120795	NA	NA	NA	NA	NA	NA	NA	NA	0.005	NA	0.00963977	0.05	-2.0159333280185865	FALSE	Lineus ruber	FALSE	279	44350149.91642531	57463	Animalia	Lophozoa	NA	Anopla	Heteronemertea	Lineidae	Lineus	Lineus ruber	NA	0.3381493242347366	0.3375712093628026	11.328663714106943	3.681768621894863	3.6852364704839706	0.3367206272389778	3.6830191681287188	11.329914260340798	887002998.3285061	8.94792508787606	NA	lineus ruber
Liocarcinus depurator	Arthropoda	NA	NA	NA	NA	NA	NA	NA	NA	NA	Romiguier et al.	NA	NA	NA	FALSE	NA	NA	-1.2924298239020637	6.652869681954283	NA	NA	NA	NA	NA	NA	NA	630	0.0012900000000000001	NA	0.0148552	0.051	-1.8281214967844723	FALSE	Liocarcinus depurator	FALSE	8982	4496449.104239358	660431	Animalia	Ecdysozoa	Crustacea	Malacostraca	Decapoda	Portunidae	Liocarcinus	Liocarcinus depurator	NA	0.3656486529589679	0.36153325246972107	10.313839312879558	3.660969630925275	3.6752238541610254	0.36424259175361673	3.6622023870785387	10.315072069032821	88165668.71057564	7.9452995058563465	NA	liocarcinus depurator
Litopenaeus vannamei	Arthropoda	NA	NA	NA	gonochorous	NA	NA	NA	NA	Stapley et al.	NA	NA	44	6359	FALSE	NA	NA	-0.638272163982407	6.994580489633229	NA	NA	NA	NA	NA	42.7143	2.64	NA	NA	NA	NA	0.23	NA	FALSE	Litopenaeus vannamei	FALSE	517	9875986.546223333	551682	Animalia	Ecdysozoa	Crustacea	Malacostraca	Decapoda	Penaeidae	Litopenaeus	Litopenaeus vannamei	NA	2.4573390314303993	2.46515078728067	9.07350971043509	2.078929220801861	2.0693439266923184	2.457654723707843	2.0788088042729767	9.073389293906207	42939071.940101445	7.632852653615636	1.630573293559139	litopenaeus vannamei
Lucania goodei	Chordata	NA	NA	NA	gonochorous	NA	NA	NA	NA	Stapley et al.	NA	NA	24	915	FALSE	NA	NA	-1.537602002101044	5.558982883070132	NA	NA	NA	NA	NA	3.92	1.319322	NA	NA	NA	NA	0.029	NA	FALSE	Lucania goodei	TRUE	2532	362228.72154681326	165680	Animalia	NA	Vertebrata	Teleostei	Cyprinodontiformes	Fundulidae	Lucania	Lucania goodei	LC	-0.41829735521079786	-0.41291848182976976	9.812886476423369	4.253903593353237	4.2429842812691785	-0.42034871353267356	4.255643505983126	9.814626389053258	12490645.570579767	7.096584885171176	0.5932860670204573	lucania goodei
Lucania parva	Chordata	NA	NA	NA	gonochorous	NA	NA	NA	NA	Stapley et al.	NA	NA	23	766	FALSE	NA	NA	-1.431798275933005	6.570726009695555	NA	NA	NA	NA	NA	6.05	1.391694	NA	NA	NA	NA	0.037	NA	FALSE	Lucania parva	TRUE	25366	3721568.436376194	165679	Animalia	NA	Vertebrata	Teleostei	Cyprinodontiformes	Fundulidae	Lucania	Lucania parva	LC	-0.07998650204537901	-0.07166898389171521	10.568749743199673	3.9980237335041178	4.004708445836629	-0.08175938325816645	3.999544783433633	10.570270793129188	100582930.7128701	8.00252428562856	0.7817553746524689	lucania parva
Lutzomyia intermedia	Arthropoda	Terrestrial	Obligatory outcrossing	Broad endemic	NA	NA	NA	NA	NA	NA	Leffler et al.	NA	NA	NA	FALSE	NA	NA	-2.5228787452803374	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01165	0.003	-1.9336740746379621	FALSE	Lutzomyia intermedia	TRUE	101	-Inf	125362	Animalia	Ecdysozoa	Hexapoda	Insecta	Diptera	Psychodidae	Lutzomyia	Lutzomyia intermedia	NA	NA	NA	NA	NA	NA	-3.5733963867147125	6.640513343980995	NA	-Inf	NA	NA	lutzomyia intermedia
Lutzomyia whitmani	Arthropoda	Terrestrial	Obligatory outcrossing	Broad endemic	NA	NA	NA	NA	NA	NA	Leffler et al.	NA	NA	NA	FALSE	NA	NA	-2.5228787452803374	-Inf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01592	0.003	-1.7980569365983499	FALSE	Lutzomyia whitmani	TRUE	31	0	125362	Animalia	Ecdysozoa	Hexapoda	Insecta	Diptera	Psychodidae	Lutzomyia	Lutzomyia whitmani	NA	-3.568751764156974	-3.5731274201750933	6.636735314770174	6.636735314770174	6.643644367672095	-3.5733963867147125	6.640513343980995	-Inf	0	-Inf	NA	lutzomyia whitmani
Lynx lynx	Chordata	Terrestrial	Obligatory outcrossing	Broad endemic	NA	NA	NA	NA	NA	NA	Leffler et al.	NA	NA	NA	FALSE	NA	NA	-0.060480747381381476	6.792125193668363	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03e-4	0.87	-3.987162775294828	FALSE	Lynx lynx	TRUE	30000	6196196.665221658	180584	Animalia	NA	Vertebrata	Mammalia	Carnivora	Felidae	Lynx	Lynx lynx	LC	4.304845864899534	4.309501427513316	7.473701107015958	0.6815759133475956	0.6841014457892146	4.306682313479034	0.6802602932633168	7.47238548693168	7122065.132438687	6.852605941049744	NA	lynx lynx
Macaca mulatta	Chordata	Terrestrial	Obligatory outcrossing	Broad endemic	gonochorous	mmul	low	Macaca mulatta	NA	Stapley et al.	Leffler et al.	NA	22	241	FALSE	0.00308649721375029	0.0710945726935599	-0.26954477906922414	6.757146356753261	20	274	1.08485593381464	3097370727	0	22.6095	3.327985	0.0023	0.311	8240	0.002873532006609425	0.53759500012500006	-2.5415839611485387	FALSE	Macaca mulatta	TRUE	2176	5716712.567859661	180099	Animalia	NA	Vertebrata	Mammalia	Primates	Cercopithecidae	Macaca	Macaca mulatta	LC	3.636356828755532	3.634304813757929	7.944330882058579	1.1871845253053173	1.1935473207570226	3.637643017440912	1.1863013693712476	7.943447726124509	10633864.836039076	7.026691135822485	1.3542909582037412	macaca mulatta
Macropus eugenii	Chordata	NA	NA	NA	gonochorous	NA	NA	NA	NA	Stapley et al.	NA	NA	7	148	FALSE	NA	NA	-0.2182446253475311	4.948997777673685	NA	NA	NA	NA	NA	14.024000000000001	1.153	NA	NA	NA	NA	0.605	NA	FALSE	Macropus eugenii	TRUE	403	88919.65677426006	552731	Animalia	NA	Vertebrata	Mammalia	Diprotodontia	Macropodidae	Macropus	Macropus eugenii	LC	3.800390737594801	3.8065684813337577	6.012116009475339	1.0631182318016545	1.0545090086955031	3.801811949109921	1.062128957769671	6.011126735443356	146974.63929629762	5.167242403021216	1.1468719030857386	macropus eugenii
